crop_name,N,P,K,temperature,humidity,ph,season,soil_type,region,growth_stage,label
onion,19.65,4.27,43.21,18.22,59.33,7.6,winter,alluvial,north_delta,seedling,mono_ammonium_phosphate_12_61
olive,30.13,11.57,28.57,17.41,62.0,7.54,permanent,sandy,north_coast,vegetative,potassium_sulphate_48
potato,50.6,50.0,148.05,18.48,64.36,7.48,winter,sandy,east_delta,seedling,calcium_ammonium_nitrate_26
banana,94.69,35.16,143.75,29.75,60.0,8.0,permanent,loamy_clay,south_delta,flowering,no_fertilizer_required
coriander,7.37,11.55,7.72,17.14,63.74,8.09,winter,loamy_clay,west_delta,flowering,potassium_nitrate_13_0_46
barley,43.85,7.78,28.54,16.98,61.5,8.13,winter,reclaimed,west_delta,flowering,phosphoric_acid_85
citrus,79.07,7.1,83.48,19.92,64.33,8.15,permanent,reclaimed,west_delta,vegetative,zinc_sulphate_22
cotton,20.05,4.56,26.75,24.0,59.14,8.43,summer,clayey_delta,north_delta,seedling,agricultural_sulphur_99
citrus,49.58,17.21,54.12,17.86,64.59,8.29,permanent,reclaimed,west_delta,fruiting,iron_chelate_eddha_6
berseem,15.61,13.66,16.86,16.71,66.17,8.2,winter,alluvial,north_delta,seedling,ammonium_molybdate_54
cucumber,62.75,25.1,59.66,27.27,70.26,7.82,summer,alluvial,north_delta,seedling,potassium_sulphate_48
maize,107.39,30.5,21.28,29.29,50.0,7.94,summer,loamy_clay,upper_egypt,seedling,potassium_nitrate_13_0_46
rice,102.54,21.69,12.64,28.28,68.52,7.84,summer,alluvial,north_delta,flowering,potassium_chloride_60
maize,22.74,23.96,30.92,26.65,57.74,7.86,summer,clayey_delta,south_delta,vegetative,urea_46
lentil,12.96,5.75,24.95,17.55,55.95,8.02,winter,calcareous,sinai_north,seedling,ammonium_molybdate_54
watermelon,7.69,17.52,13.11,29.91,40.42,8.25,summer,calcareous,new_lands,vegetative,manganese_sulphate_32
cumin,26.45,5.44,3.69,19.35,44.37,7.96,winter,calcareous,new_lands,fruiting,npk_19_19_19
basil,19.33,4.42,40.39,24.36,62.24,7.66,summer,alluvial,south_delta,seedling,mono_ammonium_phosphate_12_61
barley,9.08,12.78,21.84,12.44,55.98,8.07,winter,reclaimed,sinai_north,flowering,ammonium_sulphate_206
rice,85.91,11.99,46.39,27.61,65.0,8.2,summer,clayey_delta,south_delta,flowering,phosphoric_acid_85
watermelon,12.84,23.85,91.29,36.03,35.0,7.78,summer,sandy,upper_egypt,flowering,ammonium_nitrate_335
basil,17.58,22.05,63.25,23.07,53.43,8.15,summer,alluvial,south_delta,vegetative,ammonium_sulphate_206
olive,33.86,6.15,43.94,17.7,62.0,7.6,permanent,calcareous,north_coast,fruiting,magnesium_sulphate_16
barley,11.02,3.92,26.43,15.41,60.29,8.26,winter,calcareous,north_coast,vegetative,manganese_sulphate_32
maize,109.88,29.74,5.63,29.83,45.0,7.6,summer,loamy_clay,upper_egypt,flowering,potassium_chloride_60
olive,7.52,14.26,11.95,21.21,62.0,7.72,permanent,sandy,north_coast,flowering,potassium_nitrate_13_0_46
pomegranate,12.91,24.7,75.05,25.47,61.36,8.01,permanent,calcareous,west_delta,vegetative,ammonium_sulphate_206
grapes,102.02,50.0,143.53,19.14,55.35,8.36,permanent,reclaimed,west_delta,seedling,manganese_sulphate_32
cotton,19.23,7.41,22.69,28.26,60.57,8.28,summer,clayey_delta,north_delta,seedling,agricultural_sulphur_99
grapes,68.38,26.74,32.99,28.91,42.39,8.01,permanent,reclaimed,new_lands,vegetative,potassium_sulphate_48
olive,16.16,18.78,36.11,29.42,37.37,7.99,permanent,reclaimed,new_lands,vegetative,calcium_ammonium_nitrate_26
rice,55.91,25.07,52.01,30.77,65.0,7.86,summer,alluvial,south_delta,fruiting,calcium_nitrate_155
date_palm,35.93,15.39,60.87,30.93,29.28,7.9,permanent,sandy,new_lands,seedling,humic_acid_80
mint,91.99,17.56,71.64,26.49,73.53,8.11,permanent,alluvial,north_delta,vegetative,phosphoric_acid_85
cumin,28.93,24.59,13.01,15.55,40.75,8.2,winter,calcareous,new_lands,seedling,manganese_sulphate_32
maize,39.61,26.52,28.57,31.51,53.49,7.78,summer,loamy_clay,middle_egypt,vegetative,urea_46
basil,54.56,11.03,28.08,33.0,54.63,8.1,summer,alluvial,middle_egypt,flowering,npk_19_19_19
mint,17.19,11.35,25.88,29.64,61.97,8.06,permanent,clayey_delta,north_delta,seedling,agricultural_sulphur_99
cabbage,59.78,24.49,38.58,20.24,63.34,7.81,winter,alluvial,north_delta,flowering,borax_11
coriander,10.59,3.92,38.07,14.14,57.14,8.1,winter,loamy_clay,south_delta,flowering,di_ammonium_phosphate_18_46
mint,62.3,29.99,59.65,25.29,68.28,7.88,permanent,clayey_delta,north_delta,seedling,urea_46
citrus,15.31,4.13,84.9,21.84,63.1,8.0,permanent,loamy_clay,west_delta,vegetative,zinc_sulphate_22
watermelon,12.84,23.85,91.29,36.03,35.0,7.78,summer,sandy,upper_egypt,flowering,ammonium_nitrate_335
grapes,49.08,36.45,53.27,25.09,48.22,8.15,permanent,reclaimed,middle_egypt,seedling,agricultural_sulphur_99
date_palm,6.91,2.27,55.86,31.09,43.69,7.72,permanent,sandy,upper_egypt,seedling,mono_ammonium_phosphate_12_61
tomato_summer,100.22,6.24,112.76,30.09,50.0,8.2,summer,alluvial,upper_egypt,vegetative,iron_chelate_eddha_6
tomato_summer,99.15,10.53,92.85,27.95,58.78,7.94,summer,loamy_clay,west_delta,flowering,triple_super_phosphate_46
maize,29.76,7.53,12.67,26.62,52.06,8.3,summer,clayey_delta,south_delta,vegetative,zinc_sulphate_22
faba_bean,15.58,23.36,11.78,12.17,58.22,7.93,winter,alluvial,north_delta,seedling,potassium_chloride_60
mango,12.73,23.79,74.35,26.96,42.77,8.26,permanent,reclaimed,aswan,seedling,iron_chelate_eddha_6
faba_bean,26.67,28.09,6.58,16.43,58.83,7.72,winter,loamy_clay,middle_egypt,vegetative,potassium_chloride_60
grapes,54.35,29.2,102.27,19.69,53.48,7.54,permanent,sandy,sinai_north,seedling,humic_acid_80
sugar_beet,12.36,5.79,49.56,15.95,54.99,8.25,winter,calcareous,west_delta,seedling,manganese_sulphate_32
maize,111.37,26.88,32.74,27.13,62.02,8.2,summer,alluvial,north_delta,vegetative,zinc_sulphate_22
tomato_summer,93.64,9.98,92.25,27.08,67.64,7.8,summer,clayey_delta,north_delta,vegetative,triple_super_phosphate_46
coriander,11.34,2.42,5.73,16.91,55.13,7.74,winter,alluvial,middle_egypt,flowering,npk_19_19_19
barley,29.71,4.1,32.12,10.71,57.05,8.26,winter,reclaimed,west_delta,vegetative,manganese_sulphate_32
olive,34.47,17.88,26.97,17.03,61.9,7.78,permanent,calcareous,north_coast,fruiting,magnesium_sulphate_16
potato,14.72,36.64,122.9,16.06,69.99,8.2,winter,alluvial,north_delta,fruiting,ammonium_sulphate_206
maize,120.0,50.0,60.3,29.1,45.0,7.75,summer,loamy_clay,upper_egypt,fruiting,nutrient_excess
pepper,70.25,9.68,70.7,24.7,59.63,7.91,summer,alluvial,east_delta,seedling,triple_super_phosphate_46
wheat,20.62,4.2,19.66,14.84,50.35,8.1,winter,loamy_clay,middle_egypt,fruiting,di_ammonium_phosphate_18_46
maize,23.84,33.58,33.32,35.47,46.08,7.83,summer,alluvial,middle_egypt,flowering,ammonium_nitrate_335
rice,77.38,16.55,15.35,27.56,69.74,8.2,summer,alluvial,north_delta,seedling,potassium_chloride_60
maize,71.81,23.19,30.3,30.13,52.06,7.99,summer,clayey_delta,south_delta,flowering,calcium_nitrate_155
watermelon,9.09,13.12,65.92,33.84,35.62,8.06,summer,calcareous,new_lands,flowering,magnesium_sulphate_16
tomato_winter,76.42,11.95,96.79,20.79,60.28,7.71,winter,alluvial,south_delta,seedling,triple_super_phosphate_46
wheat,71.38,6.15,19.89,18.17,60.76,8.2,winter,alluvial,south_delta,vegetative,zinc_sulphate_22
tomato_winter,80.55,5.99,97.86,16.54,59.69,7.95,winter,loamy_clay,west_delta,fruiting,triple_super_phosphate_46
mint,61.62,28.6,57.29,24.05,56.4,8.02,permanent,clayey_delta,south_delta,seedling,agricultural_sulphur_99
pepper,61.19,25.38,70.81,28.96,62.63,8.2,summer,alluvial,north_delta,flowering,iron_chelate_eddha_6
mango,12.23,24.78,14.81,26.04,43.0,7.9,permanent,sandy,new_lands,fruiting,npk_20_20_20
mint,74.84,18.4,61.51,28.92,67.48,8.2,permanent,alluvial,north_delta,vegetative,phosphoric_acid_85
barley,61.18,29.98,51.14,18.76,50.47,7.86,winter,calcareous,sinai_north,fruiting,no_fertilizer_required
barley,41.1,13.05,33.28,13.81,62.0,7.57,winter,sandy,north_coast,seedling,humic_acid_80
cumin,6.71,7.04,28.9,17.25,42.08,7.95,winter,alluvial,upper_egypt,fruiting,di_ammonium_phosphate_18_46
mint,74.4,35.87,19.23,27.63,69.96,8.16,permanent,clayey_delta,north_delta,seedling,agricultural_sulphur_99
pomegranate,67.0,32.46,109.78,24.22,54.25,7.84,permanent,loamy_clay,west_delta,flowering,borax_11
faba_bean,3.61,26.19,10.57,16.58,65.0,8.14,winter,clayey_delta,south_delta,fruiting,ammonium_molybdate_54
lentil,13.39,21.43,5.37,16.28,43.8,7.97,winter,loamy_clay,middle_egypt,fruiting,potassium_chloride_60
wheat,52.3,21.67,22.98,17.86,58.89,7.8,winter,clayey_delta,north_delta,flowering,no_fertilizer_required
date_palm,37.12,12.76,47.34,29.18,39.61,7.56,permanent,reclaimed,aswan,seedling,humic_acid_80
berseem,21.65,9.72,21.12,15.97,65.72,8.2,winter,alluvial,north_delta,fruiting,ammonium_molybdate_54
maize,28.04,25.01,24.9,36.42,45.89,7.57,summer,alluvial,upper_egypt,vegetative,ammonium_nitrate_335
coriander,8.0,3.12,39.51,12.65,59.75,7.75,winter,alluvial,south_delta,seedling,mono_ammonium_phosphate_12_61
eggplant,17.84,23.81,78.48,29.65,56.45,8.02,summer,alluvial,south_delta,flowering,ammonium_sulphate_206
olive,19.98,6.98,35.74,22.02,52.7,7.82,permanent,calcareous,west_delta,flowering,magnesium_sulphate_16
grapes,11.65,11.02,31.7,21.78,62.19,7.86,permanent,loamy_clay,west_delta,flowering,npk_19_19_19
barley,32.39,4.11,36.11,17.29,62.0,8.22,winter,calcareous,north_coast,vegetative,manganese_sulphate_32
rice,58.77,10.82,51.91,24.77,65.0,8.2,summer,alluvial,south_delta,vegetative,zinc_sulphate_22
date_palm,5.2,11.53,57.18,27.03,32.22,8.1,permanent,reclaimed,new_lands,vegetative,zinc_sulphate_22
maize,23.84,33.58,33.32,35.47,46.08,7.83,summer,alluvial,middle_egypt,flowering,ammonium_nitrate_335
pepper,55.54,7.4,60.01,30.27,59.72,7.76,summer,alluvial,middle_egypt,flowering,triple_super_phosphate_46
rice,109.63,19.25,44.62,25.85,65.0,8.2,summer,clayey_delta,south_delta,seedling,npk_20_20_20
onion,106.03,34.93,77.95,16.94,59.59,7.98,winter,alluvial,north_delta,flowering,nutrient_excess
watermelon,21.11,12.78,81.0,31.56,58.12,8.04,summer,reclaimed,west_delta,vegetative,calcium_ammonium_nitrate_26
banana,89.14,6.21,10.62,24.52,60.0,7.92,permanent,loamy_clay,south_delta,fruiting,npk_20_20_20
barley,43.75,2.35,23.06,18.68,38.02,8.3,winter,calcareous,new_lands,flowering,phosphoric_acid_85
barley,9.97,16.8,27.3,15.82,62.0,7.95,winter,calcareous,north_coast,seedling,ammonium_sulphate_206
barley,41.07,10.3,17.5,15.74,60.21,7.98,winter,calcareous,sinai_north,seedling,potassium_nitrate_13_0_46
grapes,18.18,7.28,78.01,22.86,45.0,8.32,permanent,reclaimed,new_lands,seedling,manganese_sulphate_32
eggplant,78.14,12.23,83.33,27.81,59.87,7.93,summer,loamy_clay,middle_egypt,seedling,single_super_phosphate_15
maize,88.37,26.86,7.77,28.59,47.3,7.83,summer,loamy_clay,upper_egypt,flowering,potassium_chloride_60
coriander,8.59,3.14,25.95,14.85,52.07,7.5,winter,alluvial,south_delta,seedling,mono_ammonium_phosphate_12_61
pomegranate,8.45,18.18,12.11,24.71,38.44,7.64,permanent,sandy,new_lands,fruiting,borax_11
watermelon,49.14,2.9,24.51,32.71,35.0,8.26,summer,reclaimed,new_lands,seedling,manganese_sulphate_32
rice,55.74,22.52,55.03,32.1,65.0,8.2,summer,clayey_delta,south_delta,vegetative,zinc_sulphate_22
sugar_beet,30.68,30.05,39.06,11.24,57.62,7.8,winter,loamy_clay,west_delta,flowering,borax_11
mint,97.8,16.12,44.12,16.8,68.27,8.2,permanent,alluvial,north_delta,seedling,agricultural_sulphur_99
watermelon,36.49,8.62,89.56,32.24,51.4,8.07,summer,reclaimed,west_delta,fruiting,phosphoric_acid_85
citrus,86.13,23.11,22.64,24.2,54.42,8.1,permanent,loamy_clay,middle_egypt,flowering,potassium_sulphate_48
olive,24.8,21.29,40.96,24.74,51.08,7.99,permanent,reclaimed,west_delta,seedling,humic_acid_80
basil,59.12,20.8,12.64,29.12,54.62,8.04,summer,loamy_clay,middle_egypt,vegetative,potassium_sulphate_48
cucumber,38.52,22.41,103.51,23.07,71.51,7.8,summer,clayey_delta,north_delta,fruiting,calcium_nitrate_155
eggplant,17.49,6.9,35.41,31.69,57.17,7.96,summer,loamy_clay,middle_egypt,flowering,npk_20_20_20
tomato_summer,83.75,31.41,106.3,22.71,61.33,7.43,summer,sandy,east_delta,seedling,humic_acid_80
barley,37.75,10.37,32.59,11.16,57.8,8.06,winter,reclaimed,sinai_north,seedling,humic_acid_80
date_palm,13.59,4.29,54.34,35.5,29.25,7.52,permanent,sandy,new_lands,seedling,ammonium_nitrate_335
pomegranate,25.48,15.26,63.95,24.61,49.88,7.66,permanent,reclaimed,middle_egypt,seedling,calcium_ammonium_nitrate_26
watermelon,33.97,13.07,50.97,26.89,58.88,8.09,summer,calcareous,sinai_north,vegetative,potassium_sulphate_48
faba_bean,11.4,29.29,44.85,13.0,56.03,7.93,winter,alluvial,middle_egypt,fruiting,calcium_nitrate_155
grapes,60.59,35.92,60.51,20.51,63.52,8.05,permanent,loamy_clay,west_delta,fruiting,potassium_sulphate_48
grapes,40.92,25.4,91.18,22.5,57.91,7.99,permanent,reclaimed,sinai_north,fruiting,calcium_ammonium_nitrate_26
mango,47.01,17.71,58.95,26.64,56.17,7.78,permanent,sandy,east_delta,vegetative,calcium_ammonium_nitrate_26
potato,55.24,39.08,122.96,16.12,63.04,8.2,winter,alluvial,south_delta,vegetative,urea_46
grapes,54.69,25.96,17.3,27.16,63.35,8.09,permanent,calcareous,sinai_north,vegetative,potassium_sulphate_48
potato,16.91,12.32,109.16,14.62,64.21,7.78,winter,alluvial,north_delta,seedling,npk_20_20_20
basil,66.13,11.99,49.93,31.61,51.54,7.83,summer,loamy_clay,middle_egypt,fruiting,single_super_phosphate_15
rice,35.29,19.43,53.07,25.24,67.37,8.14,summer,clayey_delta,north_delta,seedling,ammonium_sulphate_206
potato,67.44,40.21,131.89,16.57,57.05,7.6,winter,sandy,east_delta,seedling,humic_acid_80
watermelon,8.11,14.69,69.68,29.29,57.03,8.19,summer,calcareous,west_delta,vegetative,ammonium_sulphate_206
tomato_summer,120.0,50.0,184.97,29.06,54.45,7.97,summer,loamy_clay,middle_egypt,fruiting,nutrient_excess
basil,13.4,27.56,52.39,27.39,57.76,8.2,summer,alluvial,middle_egypt,seedling,ammonium_sulphate_206
faba_bean,24.32,22.96,9.85,12.64,57.75,7.74,winter,alluvial,south_delta,vegetative,potassium_chloride_60
mint,58.05,32.84,52.23,25.73,57.04,7.86,permanent,loamy_clay,south_delta,seedling,urea_46
pepper,24.16,25.32,47.6,22.68,58.25,8.04,summer,alluvial,upper_egypt,flowering,ammonium_sulphate_206
coriander,6.37,22.69,41.35,11.12,52.62,8.2,winter,alluvial,south_delta,vegetative,ammonium_sulphate_206
tomato_winter,18.14,28.38,98.82,14.69,72.25,8.1,winter,clayey_delta,north_delta,vegetative,ammonium_sulphate_206
tomato_winter,55.14,36.44,86.12,17.81,51.85,7.78,winter,alluvial,middle_egypt,fruiting,calcium_nitrate_155
cabbage,120.0,27.61,200.0,12.3,58.19,8.0,winter,alluvial,middle_egypt,flowering,nutrient_excess
basil,48.45,11.64,38.15,32.25,62.74,8.2,summer,alluvial,north_delta,seedling,phosphoric_acid_85
basil,33.07,22.26,63.4,24.79,59.11,7.84,summer,sandy,east_delta,fruiting,calcium_ammonium_nitrate_26
lentil,20.54,20.27,4.99,13.25,45.11,7.85,winter,reclaimed,middle_egypt,seedling,potassium_sulphate_48
maize,67.05,25.56,31.02,29.03,51.91,8.03,summer,loamy_clay,south_delta,flowering,calcium_nitrate_155
faba_bean,27.15,22.8,21.24,17.63,45.7,8.2,winter,alluvial,middle_egypt,flowering,ammonium_molybdate_54
onion,50.32,10.52,54.05,19.41,49.49,7.82,winter,loamy_clay,middle_egypt,vegetative,single_super_phosphate_15
cabbage,58.37,7.84,67.9,17.68,68.92,8.29,winter,clayey_delta,north_delta,seedling,phosphoric_acid_85
mint,93.96,23.25,38.84,27.47,71.84,8.2,permanent,alluvial,north_delta,seedling,agricultural_sulphur_99
mango,23.97,20.98,62.17,28.31,42.15,7.98,permanent,loamy_clay,upper_egypt,fruiting,urea_46
berseem,16.45,18.82,13.76,16.05,59.69,7.83,winter,loamy_clay,south_delta,vegetative,no_fertilizer_required
faba_bean,7.75,7.77,6.6,12.95,52.42,8.2,winter,alluvial,middle_egypt,vegetative,ammonium_molybdate_54
barley,40.45,6.87,29.34,17.18,40.03,7.72,winter,sandy,new_lands,fruiting,single_super_phosphate_15
barley,10.12,12.49,9.3,15.3,50.0,8.08,winter,reclaimed,sinai_north,fruiting,potassium_nitrate_13_0_46
tomato_summer,104.99,43.85,100.74,26.44,57.03,7.65,summer,sandy,east_delta,seedling,humic_acid_80
cabbage,46.16,6.47,200.0,18.09,57.82,7.86,winter,alluvial,middle_egypt,seedling,nutrient_excess
lentil,3.21,3.46,6.17,12.89,53.43,8.29,winter,reclaimed,sinai_north,vegetative,ammonium_molybdate_54
cucumber,46.04,16.6,89.63,27.81,62.85,7.5,summer,sandy,east_delta,seedling,humic_acid_80
basil,9.93,5.34,60.54,26.82,59.51,7.79,summer,sandy,east_delta,seedling,mono_ammonium_phosphate_12_61
tomato_summer,63.33,40.42,121.46,26.97,55.23,7.9,summer,loamy_clay,middle_egypt,flowering,calcium_nitrate_155
pepper,18.83,4.84,19.43,28.64,57.52,8.2,summer,alluvial,east_delta,seedling,iron_chelate_eddha_6
grapes,21.07,30.1,93.27,26.06,58.79,8.06,permanent,calcareous,west_delta,flowering,ammonium_sulphate_206
eggplant,19.99,25.53,81.38,26.65,66.59,8.2,summer,alluvial,north_delta,seedling,iron_chelate_eddha_6
cucumber,51.17,26.08,84.89,32.0,72.95,8.23,summer,clayey_delta,north_delta,seedling,iron_chelate_eddha_6
mango,81.28,5.94,82.91,24.08,48.6,8.05,permanent,reclaimed,middle_egypt,fruiting,phosphoric_acid_85
tomato_summer,81.59,33.42,71.18,27.93,50.0,7.63,summer,sandy,upper_egypt,vegetative,potassium_sulphate_48
olive,30.93,12.62,36.05,20.0,52.64,8.19,permanent,calcareous,west_delta,flowering,magnesium_sulphate_16
olive,31.48,1.88,37.2,20.79,60.0,7.99,permanent,calcareous,north_coast,seedling,triple_super_phosphate_46
faba_bean,5.87,5.2,5.96,15.31,55.6,8.2,winter,alluvial,south_delta,fruiting,ammonium_molybdate_54
barley,42.2,19.77,6.32,17.13,57.7,7.55,winter,sandy,sinai_north,flowering,potassium_sulphate_48
sugar_beet,14.9,7.58,38.15,16.17,61.32,7.75,winter,calcareous,west_delta,seedling,mono_ammonium_phosphate_12_61
eggplant,27.09,20.6,76.17,30.22,63.91,8.06,summer,loamy_clay,south_delta,seedling,ammonium_sulphate_206
citrus,25.06,18.03,88.51,24.0,61.26,7.81,permanent,loamy_clay,west_delta,flowering,urea_46
watermelon,31.68,12.57,43.19,26.59,54.95,8.01,summer,calcareous,sinai_north,seedling,potassium_sulphate_48
sugar_beet,55.88,30.66,23.52,16.01,59.8,7.6,winter,loamy_clay,west_delta,fruiting,borax_11
rice,31.84,15.98,43.53,31.83,65.0,8.2,summer,alluvial,south_delta,seedling,ammonium_sulphate_206
cumin,33.72,12.39,12.25,18.94,47.93,7.93,winter,loamy_clay,middle_egypt,flowering,npk_19_19_19
potato,117.44,50.0,200.0,17.18,53.27,7.75,winter,loamy_clay,middle_egypt,flowering,nutrient_excess
berseem,21.39,20.86,19.84,14.92,60.25,8.0,winter,alluvial,south_delta,flowering,no_fertilizer_required
grapes,36.26,20.29,80.62,27.21,42.61,7.77,permanent,sandy,upper_egypt,seedling,npk_19_19_19
pomegranate,49.46,21.53,51.73,23.07,34.34,7.74,permanent,reclaimed,new_lands,fruiting,borax_11
olive,7.8,16.37,50.87,21.39,40.15,8.01,permanent,reclaimed,new_lands,vegetative,ammonium_sulphate_206
grapes,11.28,29.34,22.88,24.77,36.26,7.83,permanent,reclaimed,new_lands,flowering,potassium_nitrate_13_0_46
date_palm,5.02,2.67,65.13,27.54,37.84,8.07,permanent,reclaimed,aswan,seedling,agricultural_sulphur_99
wheat,66.93,23.25,18.29,19.32,65.0,8.37,winter,clayey_delta,north_delta,flowering,no_fertilizer_required
wheat,65.81,12.98,22.32,15.05,55.51,8.06,winter,clayey_delta,south_delta,fruiting,phosphoric_acid_85
cumin,41.73,19.17,12.85,14.39,43.18,7.83,winter,loamy_clay,upper_egypt,flowering,potassium_sulphate_48
barley,8.68,2.55,31.95,16.0,62.0,8.11,winter,calcareous,north_coast,fruiting,di_ammonium_phosphate_18_46
barley,62.19,27.27,52.81,15.19,40.59,8.13,winter,reclaimed,new_lands,flowering,no_fertilizer_required
grapes,50.15,31.3,18.36,24.51,46.58,7.62,permanent,sandy,upper_egypt,vegetative,potassium_sulphate_48
onion,18.42,3.43,53.11,16.27,52.75,7.69,winter,loamy_clay,south_delta,seedling,mono_ammonium_phosphate_12_61
grapes,73.68,18.97,100.07,16.75,60.33,8.28,permanent,calcareous,west_delta,seedling,manganese_sulphate_32
berseem,22.2,18.24,7.86,13.38,66.66,8.2,winter,alluvial,north_delta,seedling,ammonium_molybdate_54
potato,87.05,11.76,117.44,14.88,65.57,8.03,winter,alluvial,east_delta,fruiting,phosphoric_acid_85
date_palm,42.29,5.69,61.52,30.15,34.9,7.69,permanent,reclaimed,new_lands,fruiting,single_super_phosphate_15
potato,53.16,43.92,112.94,18.04,58.05,7.98,winter,loamy_clay,south_delta,seedling,urea_46
wheat,71.81,22.9,3.14,15.67,65.0,7.83,winter,alluvial,north_delta,seedling,potassium_chloride_60
cabbage,51.49,20.19,57.79,15.8,69.25,7.94,winter,clayey_delta,north_delta,flowering,borax_11
barley,30.43,6.77,29.21,14.26,56.76,7.76,winter,loamy_clay,west_delta,seedling,single_super_phosphate_15
maize,34.59,28.17,34.24,35.06,46.31,7.88,summer,loamy_clay,middle_egypt,fruiting,ammonium_nitrate_335
sugar_beet,50.33,9.37,33.64,16.64,61.61,7.83,winter,loamy_clay,south_delta,vegetative,triple_super_phosphate_46
watermelon,19.98,8.57,85.26,30.74,41.15,8.29,summer,calcareous,new_lands,fruiting,magnesium_sulphate_16
cotton,18.45,27.45,19.14,29.61,62.06,8.07,summer,clayey_delta,north_delta,seedling,agricultural_sulphur_99
